"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"2017-04-01","IFK Göteborg","Malmö FF",1,1
"2017-04-01","Halmstads BK","Östersunds FK",1,0
"2017-04-02","GIF Sundsvall","Athletic Eskilstuna",3,1
"2017-04-02","AIK","BK Häcken",0,0
"2017-04-02","IFK Norrköping","Hammarby IF",2,1
"2017-04-03","Kalmar FF","IF Elfsborg",1,5
"2017-04-03","Djurgårdens IF","IK Sirius",0,2
"2017-04-03","Örebro SK","Jönköpings Södra IF",2,1
"2017-04-08","Athletic Eskilstuna","Örebro SK",2,2
"2017-04-09","Hammarby IF","Kalmar FF",1,1
"2017-04-09","Östersunds FK","IFK Norrköping",1,0
"2017-04-09","IK Sirius","IFK Göteborg",0,2
"2017-04-09","Jönköpings Södra IF","Halmstads BK",2,2
"2017-04-09","BK Häcken","Djurgårdens IF",0,0
"2017-04-10","IF Elfsborg","AIK",1,2
"2017-04-11","Malmö FF","GIF Sundsvall",2,0
"2017-04-16","Halmstads BK","Malmö FF",0,3
"2017-04-16","Örebro SK","Östersunds FK",2,1
"2017-04-16","GIF Sundsvall","BK Häcken",1,2
"2017-04-16","Djurgårdens IF","IF Elfsborg",3,0
"2017-04-17","Kalmar FF","Jönköpings Södra IF",1,3
"2017-04-17","AIK","Hammarby IF",1,2
"2017-04-17","IFK Norrköping","IK Sirius",0,2
"2017-04-17","IFK Göteborg","Athletic Eskilstuna",1,1
"2017-04-20","IF Elfsborg","Örebro SK",3,0
"2017-04-22","Jönköpings Södra IF","AIK",2,1
"2017-04-23","Hammarby IF","GIF Sundsvall",0,0
"2017-04-23","BK Häcken","IFK Norrköping",1,2
"2017-04-23","Athletic Eskilstuna","Halmstads BK",0,0
"2017-04-23","Östersunds FK","IFK Göteborg",1,1
"2017-04-24","IK Sirius","Kalmar FF",3,0
"2017-04-24","Malmö FF","Djurgårdens IF",3,2
"2017-04-26","Athletic Eskilstuna","Östersunds FK",1,3
"2017-04-26","GIF Sundsvall","IF Elfsborg",1,1
"2017-04-26","IFK Göteborg","Hammarby IF",1,1
"2017-04-26","Örebro SK","BK Häcken",0,0
"2017-04-27","Halmstads BK","Djurgårdens IF",0,1
"2017-04-27","IFK Norrköping","Jönköpings Södra IF",3,0
"2017-04-27","Kalmar FF","Malmö FF",0,0
"2017-04-27","AIK","IK Sirius",1,0
"2017-04-29","Hammarby IF","Athletic Eskilstuna",4,0
"2017-04-30","AIK","GIF Sundsvall",0,0
"2017-05-01","Malmö FF","Örebro SK",2,1
"2017-05-01","Kalmar FF","Halmstads BK",2,0
"2017-05-01","IK Sirius","Jönköpings Södra IF",1,1
"2017-05-01","Djurgårdens IF","IFK Norrköping",3,3
"2017-05-02","BK Häcken","IFK Göteborg",4,0
"2017-05-02","IF Elfsborg","Östersunds FK",4,4
"2017-05-05","BK Häcken","IK Sirius",2,2
"2017-05-06","Halmstads BK","AIK",0,1
"2017-05-07","Östersunds FK","Hammarby IF",2,1
"2017-05-07","IFK Göteborg","Kalmar FF",3,0
"2017-05-07","Örebro SK","Djurgårdens IF",0,4
"2017-05-07","Jönköpings Södra IF","Athletic Eskilstuna",1,0
"2017-05-08","IFK Norrköping","GIF Sundsvall",0,0
"2017-05-08","IF Elfsborg","Malmö FF",1,2
"2017-05-12","Athletic Eskilstuna","IFK Norrköping",1,2
"2017-05-13","AIK","Örebro SK",1,0
"2017-05-13","Kalmar FF","BK Häcken",0,1
"2017-05-14","Halmstads BK","Hammarby IF",1,2
"2017-05-14","GIF Sundsvall","Jönköpings Södra IF",0,0
"2017-05-14","Malmö FF","Östersunds FK",2,1
"2017-05-14","IK Sirius","IF Elfsborg",4,1
"2017-05-15","Djurgårdens IF","IFK Göteborg",1,0
"2017-05-16","IFK Norrköping","Kalmar FF",2,0
"2017-05-17","Örebro SK","GIF Sundsvall",0,2
"2017-05-17","Östersunds FK","IK Sirius",0,0
"2017-05-17","Hammarby IF","Malmö FF",1,1
"2017-05-17","BK Häcken","Halmstads BK",2,1
"2017-05-18","Jönköpings Södra IF","Djurgårdens IF",1,1
"2017-05-18","IF Elfsborg","Athletic Eskilstuna",2,1
"2017-05-20","Östersunds FK","Kalmar FF",2,1
"2017-05-20","Halmstads BK","Örebro SK",0,0
"2017-05-21","Athletic Eskilstuna","BK Häcken",0,0
"2017-05-21","IK Sirius","Hammarby IF",1,1
"2017-05-21","Malmö FF","IFK Norrköping",1,2
"2017-05-22","GIF Sundsvall","IFK Göteborg",0,4
"2017-05-22","IF Elfsborg","Jönköpings Södra IF",3,0
"2017-05-22","Djurgårdens IF","AIK",0,1
"2017-05-27","Kalmar FF","GIF Sundsvall",3,0
"2017-05-27","Djurgårdens IF","Athletic Eskilstuna",4,1
"2017-05-27","IFK Norrköping","Halmstads BK",3,2
"2017-05-28","Hammarby IF","Jönköpings Södra IF",2,2
"2017-05-28","IFK Göteborg","IF Elfsborg",1,1
"2017-05-29","BK Häcken","Östersunds FK",0,1
"2017-05-29","AIK","Malmö FF",0,1
"2017-05-29","Örebro SK","IK Sirius",2,1
"2017-06-01","IFK Norrköping","AIK",0,0
"2017-06-02","IF Elfsborg","BK Häcken",2,0
"2017-06-03","Östersunds FK","GIF Sundsvall",3,1
"2017-06-03","Kalmar FF","Örebro SK",0,1
"2017-06-03","Jönköpings Södra IF","Malmö FF",1,2
"2017-06-04","Athletic Eskilstuna","AIK",1,3
"2017-06-04","Hammarby IF","Djurgårdens IF",3,1
"2017-06-04","IK Sirius","Halmstads BK",2,1
"2017-06-04","IFK Norrköping","IFK Göteborg",2,0
